id,start_time,origin,destination,kind,origin_real_id,dest_real_id,origin_x,origin_y,dest_x,dest_y,vec_x,vec_y,cluster
891,1543,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
892,1545,77,3,Human,-40888356#6,386687235,212389.775,452327.155,213478.36,452435.42,1088.5849999999919,108.26499999995576,1
893,1545,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2493.529999999999,1169.655000000028,11
894,1546,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
895,1548,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
896,1548,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
897,1549,24,1,Human,-160314345#5,-128361102#1,213480.015,452304.825,211388.46,451952.25,-2091.555000000022,-352.57500000001164,2
898,1549,4,2,Human,-306240162#1,32978638#0,211638.505,452888.985,213633.66,451984.92,1995.1549999999988,-904.0650000000023,9
899,1550,57,20,Human,176550249#0,272042145,211922.89,452213.87,213478.39,452442.76,1555.5,228.89000000001397,1
900,1555,68,10,Human,24634411,306240162#0,213043.62,452220.67,211642.94,452890.83,-1400.679999999993,670.1600000000326,7
901,1557,8,10,Human,266565295#5,306240162#0,213807.23,452252.93,211642.94,452890.83,-2164.290000000008,637.9000000000233,7
902,1558,111,3,Human,28319300#0,386687235,212350.62,452822.42,213478.36,452435.42,1127.7399999999907,-387.0,9
903,1558,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
904,1559,4,2,Human,-306240162#1,32978638#0,211638.505,452888.985,213633.66,451984.92,1995.1549999999988,-904.0650000000023,9
905,1561,112,10,Human,-201950263#10,306240162#0,212986.375,453340.595,211642.94,452890.83,-1343.4349999999977,-449.76499999995576,2
906,1562,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
907,1563,47,3,Human,315392062#0,386687235,213156.245,451990.345,213478.36,452435.42,322.1149999999907,445.07500000001164,7
908,1564,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
909,1566,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
910,1574,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
911,1578,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
912,1580,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
913,1580,13,4,Human,-447569998#1,399835085#1,213434.54,453008.69,212001.44,453157.175,-1433.1000000000058,148.48499999998603,7
914,1582,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
915,1583,113,10,Human,-24634517#3,306240162#0,212047.175,451832.05,211642.94,452890.83,-404.23499999998603,1058.780000000028,3
916,1584,114,3,Human,-201201945#6,386687235,212473.23,452736.995,213478.36,452435.42,1005.1299999999756,-301.57500000001164,9
917,1585,4,2,Human,-306240162#1,32978638#0,211638.505,452888.985,213633.66,451984.92,1995.1549999999988,-904.0650000000023,9
918,1586,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
919,1589,42,9,Human,24634513#0,201238729#3,212250.8,452064.83,211438.31,452110.43,-812.4899999999907,45.59999999997672,10
920,1589,4,90,Human,-306240162#1,40888359,211638.505,452888.985,212454.955,452765.495,816.4499999999825,-123.48999999999069,9
921,1591,115,2,Human,-40888351#2,32978638#0,213197.235,452922.725,213633.66,451984.92,436.42500000001746,-937.804999999993,0
922,1591,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
923,1591,16,4,Human,-32978638#0,399835085#1,213640.75,451987.935,212001.44,453157.175,-1639.3099999999977,1169.2399999999907,3
924,1592,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,-2202.4400000000023,122.49499999999534,7
925,1594,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
926,1594,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,-2202.4400000000023,122.49499999999534,7
927,1596,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
928,1596,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,-2202.4400000000023,122.49499999999534,7
929,1599,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2493.529999999999,1169.655000000028,11
930,1601,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,-2202.4400000000023,122.49499999999534,7
931,1602,16,103,Human,-32978638#0,-201201945#0.78,213640.75,451987.935,212829.9,452448.0,-810.8500000000058,460.0650000000023,7
932,1604,116,10,Human,173203413#0,306240162#0,212502.855,452508.195,211642.94,452890.83,-859.9150000000081,382.6350000000093,7
933,1604,16,4,Human,-32978638#0,399835085#1,213640.75,451987.935,212001.44,453157.175,-1639.3099999999977,1169.2399999999907,3
934,1604,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
935,1606,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
936,1607,8,2,Human,266565295#5,32978638#0,213807.23,452252.93,213633.66,451984.92,-173.57000000000698,-268.0100000000093,7
937,1607,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
938,1608,117,3,Human,32395327#0,386687235,211678.79,451517.33,213478.36,452435.42,1799.5699999999779,918.0899999999674,1
939,1608,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
940,1609,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
941,1611,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
942,1613,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
943,1614,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
944,1615,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
945,1616,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
946,1616,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
947,1618,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
948,1618,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
949,1619,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
950,1621,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
951,1621,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
952,1621,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
953,1622,118,10,Human,-54169231#0,306240162#0,212886.475,452799.205,211642.94,452890.83,-1243.5350000000035,91.625,7
954,1622,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,502.8924999999872,-997.5524999999907,0
955,1624,119,1,Human,31860333#0,-128361102#1,211972.66,451485.305,211388.46,451952.25,-584.2000000000116,466.945000000007,3
956,1626,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,502.8924999999872,-997.5524999999907,0
957,1631,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
958,1632,4,4,Human,-306240162#1,399835085#1,211638.505,452888.985,212001.44,453157.175,362.9349999999977,268.1900000000023,9
959,1641,98,2,Human,201201945#3,32978638#0,212623.01,452632.065,213633.66,451984.92,1010.6499999999942,-647.1450000000186,9
960,1642,21,10,Human,24599188#0.94,306240162#0,213342.76,451641.085,211642.94,452890.83,-1699.820000000007,1249.7449999999953,3
961,1644,21,9,Human,24599188#0.94,201238729#3,213342.76,451641.085,211438.31,452110.43,-1904.4500000000116,469.34499999997206,3
962,1648,4,104,Human,-306240162#1,24634507,211638.505,452888.985,213104.35,451858.955,1465.8450000000012,-1030.0299999999697,9
963,1649,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
964,1650,21,10,Human,24599188#0.94,306240162#0,213342.76,451641.085,211642.94,452890.83,-1699.820000000007,1249.7449999999953,3
965,1652,21,9,Human,24599188#0.94,201238729#3,213342.76,451641.085,211438.31,452110.43,-1904.4500000000116,469.34499999997206,3
966,1654,4,2,Human,-306240162#1,32978638#0,211638.505,452888.985,213633.66,451984.92,1995.1549999999988,-904.0650000000023,9
967,1654,21,10,Human,24599188#0.94,306240162#0,213342.76,451641.085,211642.94,452890.83,-1699.820000000007,1249.7449999999953,3
968,1654,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2493.529999999999,1169.655000000028,11
969,1656,21,4,Human,24599188#0.94,399835085#1,213342.76,451641.085,212001.44,453157.175,-1341.320000000007,1516.0899999999674,3
970,1657,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
971,1662,8,98,Human,266565295#5,24634510#1,213807.23,452252.93,212430.33,452107.745,-1376.9000000000233,-145.18499999999767,7
972,1664,120,3,Human,24634417,386687235,213280.13,452432.555,213478.36,452435.42,198.22999999998137,2.8649999999906868,7
973,1665,17,16,Human,-18809673#6,30482615#1,211318.32,451074.855,212028.14,450765.2,709.820000000007,-309.65499999996973,1
974,1667,121,105,Human,218647954,-201950247#5,212214.44,451810.81,213119.515,452635.465,905.0750000000116,824.6550000000279,1
975,1671,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,558.9700000000012,1059.625,1
976,1673,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
977,1676,53,3,Human,176550249#1,386687235,212068.5,452219.52,213478.36,452435.42,1409.859999999986,215.89999999996508,1
978,1677,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
979,1679,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2493.529999999999,1169.655000000028,11
980,1681,122,106,Human,-24634513#5,-23436553#2,212062.15,452212.55,212564.35,451810.125,502.20000000001164,-402.42499999998836,9
981,1682,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
982,1682,8,2,Human,266565295#5,32978638#0,213807.23,452252.93,213633.66,451984.92,-173.57000000000698,-268.0100000000093,7
983,1682,16,71,Human,-32978638#0,-315358252#1,213640.75,451987.935,213186.12,453103.96,-454.63000000000466,1116.0250000000233,3
984,1684,123,2,Human,201238724,32978638#0,212841.705,452206.43,213633.66,451984.92,791.9550000000163,-221.5100000000093,10
985,1684,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,-1997.8099999999977,902.8950000000186,7
986,1688,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
987,1689,16,107,Human,-32978638#0,-315358246,213640.75,451987.935,213116.69,453233.9,-524.0599999999977,1245.9650000000256,3
988,1690,124,10,Human,-170018165#3,306240162#0,211730.955,452669.455,211642.94,452890.83,-88.01499999998487,221.375,9
989,1694,125,3,Human,-201950259#6,386687235,212486.115,453001.065,213478.36,452435.42,992.2449999999953,-565.6450000000186,9
990,1694,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
991,1695,21,21,Human,24599188#0.94,-201238724,213342.76,451641.085,212836.39,452204.11,-506.36999999999534,563.0249999999651,3
992,1697,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
993,1699,21,10,Human,24599188#0.94,306240162#0,213342.76,451641.085,211642.94,452890.83,-1699.820000000007,1249.7449999999953,3
994,1701,21,10,Human,24599188#0.94,306240162#0,213342.76,451641.085,211642.94,452890.83,-1699.820000000007,1249.7449999999953,3
995,1702,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,-1997.8099999999977,902.8950000000186,7
996,1703,21,9,Human,24599188#0.94,201238729#3,213342.76,451641.085,211438.31,452110.43,-1904.4500000000116,469.34499999997206,3
997,1709,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
998,1709,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,502.8924999999872,-997.5524999999907,0
999,1710,40,9,Human,-24634510#5,201238729#3,212430.715,452101.96,211438.31,452110.43,-992.4049999999988,8.46999999997206,7
1000,1710,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
1001,1712,126,108,Human,26677214#5,-24634413#0,212886.765,452957.535,213054.91,452451.22,168.14499999998952,-506.3150000000023,0
1002,1714,45,4,Human,-224892361#8,399835085#1,211865.015,452381.815,212001.44,453157.175,136.42499999998836,775.359999999986,1
1003,1717,123,2,Human,201238724,32978638#0,212841.705,452206.43,213633.66,451984.92,791.9550000000163,-221.5100000000093,10
1004,1720,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
1005,1727,127,10,Human,24608845,306240162#0,212836.165,452098.0500000001,211642.94,452890.83,-1193.2250000000058,792.7799999999115,3
1006,1727,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
1007,1732,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
1008,1740,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,502.8924999999872,-997.5524999999907,0
1009,1743,128,9,Human,24634509#1,201238729#3,212903.0,451817.85,211438.31,452110.43,-1464.6900000000023,292.5800000000163,3
1010,1744,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2493.529999999999,1169.655000000028,11
1011,1745,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
1012,1748,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
1013,1749,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
1014,1753,129,10,Human,-201238718#0,306240162#0,212873.73,452353.9,211642.94,452890.83,-1230.7900000000081,536.929999999993,7
1015,1753,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
1016,1754,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
1017,1755,16,5,Human,-32978638#0,-266565295#5,213640.75,451987.935,213811.85,452244.51,171.10000000000582,256.57500000001164,7
1018,1756,130,3,Human,18809672#7,386687235,211702.245,451601.75,213478.36,452435.42,1776.1149999999907,833.6699999999837,1
1019,1757,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
1020,1760,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2493.529999999999,1169.655000000028,11
1021,1767,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,558.9700000000012,1059.625,1
1022,1768,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
1023,1772,16,55,Human,-32978638#0,176550249#4,213640.75,451987.935,212840.87,452415.74,-799.8800000000047,427.804999999993,7
1024,1776,16,109,Human,-32978638#0,-315392062#4,213640.75,451987.935,213151.17,451987.545,-489.5799999999872,-0.39000000001396984,7
1025,1776,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
1026,1777,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
1027,1778,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
1028,1780,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,558.9700000000012,1059.625,1
1029,1786,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
1030,1790,131,5,Human,25149001#4,-266565295#5,212675.845,451279.77,213811.85,452244.51,1136.0050000000047,964.7399999999907,3
1031,1790,17,108,Human,-18809673#6,-24634413#0,211318.32,451074.855,213054.91,452451.22,1736.5899999999965,1376.3649999999907,11
1032,1791,13,2,Human,-447569998#1,32978638#0,213434.54,453008.69,213633.66,451984.92,199.11999999999534,-1023.7700000000186,0
1033,1795,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,502.8924999999872,-997.5524999999907,0
1034,1798,43,9,Human,40888360#0,201238729#3,212744.5,452410.79,211438.31,452110.43,-1306.1900000000023,-300.35999999998603,7
